"131","26","0","DOM vs. BOM","<p class=""MsoNormal""><span style=""font-size: 10pt; text-indent: -0.25in;"">JavaS<font size=""1"">c</font>ript:&nbsp;</span><span style=""font-size: 10pt; text-indent: -0.25in;"">?scripting? language ? in<font size=""1"">t</font>erpreted language; script are e<font size=""1"">x</font>cluded without compilation;</span><span style=""text-indent: -0.25in; font-size: 10pt;""><span style=""font-variant-numeric: normal; font-stretch: normal; font-size: 7pt; line-height: normal;""><font size=""2"">&nbsp;</font></span></span><span style=""text-indent: -0.25in; font-size: 10pt;"">Case sensitive</span></p><p class=""MsoNormal""><span style=""font-size: 10pt; text-indent: -0.25in;"">Example:&nbsp;</span><span style=""font-size: 10pt; text-indent: -0.25in;"">window.p</span><span style=""font-size: 10pt; text-indent: -0.25in;""><gs class=""GINGER_SOFTWARE_mark"" id=""dd0c8838-5ed2-403a-86de-5fd4c0af15e6"" ginger_software_uiphraseguid=""02586f8f-5207-46d9-a52b-5ed89e7f4439"">o</gs></span><span style=""font-size: 10pt; text-indent: -0.25in;"">pup.a</span><span style=""font-size: 10pt; text-indent: -0.25in;""><gs class=""GINGER_SOFTWARE_mark"" id=""b43b4cc4-7bf4-433b-abeb-2e39919aaaed"" ginger_software_uiphraseguid=""02586f8f-5207-46d9-a52b-5ed89e7f4439"">l</gs></span><span style=""font-size: 10pt; text-indent: -0.25in;"">ert&nbsp;</span></p><p class=""MsoNormal""><font size=""1"">BOM:</font><span style=""text-indent: -0.25in; font-size: 10pt;""><span style=""font-variant-numeric: normal; font-stretch: normal; font-size: 7pt; line-height: normal;""><font size=""2"">&nbsp;</font></span></span><span style=""text-indent: -0.25in; font-size: 10pt;"">Directly ?communicate? to the browser</span></p><p class=""MsoNormal""><span style=""text-indent: -0.25in; font-size: 10pt;"">Example:</span><span style='text-indent: -0.25in; font-size: 10pt; font-family: ""Courier New"";'><span style='font-variant-numeric: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: ""Times New Roman"";'>&nbsp;</span></span><span style=""text-indent: -0.25in; font-size: 10pt;"">document.g<gs class=""GINGER_SOFTWARE_mark"" id=""38449a3a-1643-4bbf-a1fc-01dcaf8af07c"" ginger_software_uiphraseguid=""664af608-a5cf-4bd4-a76e-9c3ecefe2932"">e</gs><gs class=""GINGER_SOFTWARE_mark"" id=""a42b4247-214c-4ea2-b21d-583463aa0f54"" ginger_software_uiphraseguid=""664af608-a5cf-4bd4-a76e-9c3ecefe2932"">tElementById(i</gs><gs class=""GINGER_SOFTWARE_mark"" id=""b978908c-e6a9-464f-a09c-512752d67c6b"" ginger_software_uiphraseguid=""664af608-a5cf-4bd4-a76e-9c3ecefe2932"">d</gs>)</span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">DOM:&nbsp;</span><span style=""text-indent: -0.25in; font-size: 10pt;""><span style=""font-variant-numeric: normal; font-stretch: normal; font-size: 7pt; line-height: normal;"">&nbsp;</span></span><span style=""text-indent: -0.25in; font-size: 10pt;"">Treat HTML like objects</span></p>"
"132","26","0","Research Questions ","<ul><li>Descriptive: What is happening?</li><li>Relational: How are the things that are happening related to each other?</li><li>Casual: Which factors cause what is happening?</li></ul>"
"133","26","0","HTML Codes","<div>Images:</div><div><div><span style='box-sizing: inherit; font-family: Consolas, ""courier new""; font-size: 16px; color: mediumblue;'>&lt;</span><span style='color: rgb(165, 42, 42); font-family: Consolas, ""courier new""; font-size: 16px;'>img</span><span style='box-sizing: inherit; font-family: Consolas, ""courier new""; font-size: 16px; color: red;'>&nbsp;src<span style=""box-sizing: inherit; color: mediumblue;"">=""smiley.gif""</span>&nbsp;alt<span style=""box-sizing: inherit; color: mediumblue;"">=""Smiley face""</span>&nbsp;height<span style=""box-sizing: inherit; color: mediumblue;"">=""42""</span>&nbsp;width<span style=""box-sizing: inherit; color: mediumblue;"">=""42""</span></span><span style='box-sizing: inherit; font-family: Consolas, ""courier new""; font-size: 16px; color: mediumblue;'>&gt;</span></div><div><span style='box-sizing: inherit; font-family: Consolas, ""courier new""; font-size: 16px; color: mediumblue;'><br></span></div><div><span style='box-sizing: inherit; font-family: Consolas, ""courier new""; font-size: 16px; color: mediumblue;'>&lt;!DOCTYPE HTML&gt;<br>&lt;html&gt;<br>&nbsp; &lt;head&gt;<br>&nbsp;&nbsp;&nbsp; &lt;title&gt; Midterm Content &lt;/title&gt;<br>&nbsp;&nbsp;&nbsp; &lt;link rel=""stylesheet"" type=""text/css"" href=""midterm_style.css""&gt;<br>&nbsp;&nbsp;&nbsp; &lt;script type=""text/javascript""&gt;<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; var input = window.prompt(""please enter your name"");<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; document.write(input);<br>&nbsp;&nbsp;&nbsp; &lt;/script&gt;<br>&nbsp; &lt;/head&gt;&nbsp;<br>&nbsp; &lt;body&gt;<br>&nbsp;&nbsp;&nbsp; &lt;h1&gt; Hello! &lt;/h1&gt;<br>&nbsp;&nbsp;&nbsp; &lt;a href=""http://www.asu.edu/""&gt;ASU homepage&lt;/a&gt;<br>&nbsp; &lt;/body&gt;<br>&lt;/html&gt;<br>************CSS*********<br>h1 {<br>&nbsp;color: blue;<br>&nbsp;text-align: center;<br>}</span></div></div>"
"134","26","0","Code Samples","&lt;!DOCTYPE HTML&gt;<br>&lt;html&gt;<br>&nbsp; &lt;head&gt;<br>&nbsp;&nbsp;&nbsp; &lt;title&gt; Midterm Content &lt;/title&gt;<br>&nbsp;&nbsp;&nbsp; &lt;link rel=""stylesheet"" type=""text/css"" href=""midterm_style.css""&gt;<br>&nbsp;&nbsp;&nbsp; &lt;script type=""text/javascript""&gt;<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; var input = window.prompt(""please enter your name"");<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; document.write(input);<br>&nbsp;&nbsp;&nbsp; &lt;/script&gt;<br>&nbsp; &lt;/head&gt;&nbsp;<br>&nbsp; &lt;body&gt;<br>&nbsp;&nbsp;&nbsp; &lt;h1&gt; Hello! &lt;/h1&gt;<br>&nbsp;&nbsp;&nbsp; &lt;a href=""http://www.asu.edu/""&gt;ASU homepage&lt;/a&gt;<br>&nbsp; &lt;/body&gt;<br>&lt;/html&gt;<br>************CSS*********<br>h1 {<br>&nbsp;color: blue;<br>&nbsp;text-align: center;<br>}"
"135","26","0","What is XML? JSON?","<div>XML (Extensible Markup Language) is a markup language that defines a set of rules for</div><div>encoding documents in a format which is both human-readable and machine-readable.</div><div><br></div><div>JSON (JavaScript Object Notation) is a lightweight data-interchange format that is easy for </div><div>humans to read and write, and for machines to parse and generate.</div>"
"136","26","0","What is JavaScript?","<div>Javascript is a high-level, dynamic, untyped, and interpreted programming language. Used to </div><div>create interactive effects within web browsers.</div>"
"137","26","0","SQL Code","<p class=""MsoNormal""><span style=""font-size:10.0pt"">DROP: Delete a table<o:p></o:p></span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">FOREIGN KEY: Ensures the referential integrity of the data in one table to match values in </span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">another table<o:p></o:p></span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">PRIMARY KEY: A combination of a NOT NULL and UNIQUE - Ensures that a column (or</span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">combination of two or more columns) ha<gs class=""GINGER_SOFTWARE_mark"" id=""c8043147-65d4-498d-b144-c611bb3ee65f"" ginger_software_uiphraseguid=""7d42b253-22ce-4bcf-94b1-5d8779bc2428"">ve u</gs>n<gs class=""GINGER_SOFTWARE_mark"" id=""7736e181-92dc-40aa-a661-b4d4265d0e7b"" ginger_software_uiphraseguid=""7d42b253-22ce-4bcf-94b1-5d8779bc2428"">ique identity w</gs>hich helps to find a particular </span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">record in a table more easily and quickly<o:p></o:p></span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">UNIQUE: Ensures that each row a column must have a unique value<o:p></o:p></span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">NOT NULL: indicates that co<gs class=""GINGER_SOFTWARE_mark"" id=""bf6f1f84-7976-43f9-a990-2eede74087dd"" ginger_software_uiphraseguid=""c13080ed-3642-4712-99bb-c00635cb47f3"">lumn c</gs>annot store NULL value ? enforce column to Not </span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">accept Null values<o:p></o:p></span></p><p class=""MsoNormal""><span style=""font-size:10.0pt"">Sp<gs class=""GINGER_SOFTWARE_mark"" id=""d93040b7-e13c-4d24-bff6-9462aec9fe37"" ginger_software_uiphraseguid=""5a21f79a-3c37-451c-84bc-b42d601b279f"">ecifiy r</gs>ules for the data in a table, maintain the data consistency<o:p></o:p></span></p>"
"138","57","1",NULL,NULL
"139","57","0","HTML","<ul><li>Hyper Text Markup Language</li><li>HTML describes structure of web pages</li><li>HTML elements are represented by tags</li></ul>Mandatory tags:&nbsp;<div><ul><li>&lt;html&gt;&nbsp;</li><li>&lt;head&gt;</li><li>&nbsp;&lt;body&gt;</li></ul>Essential tags:&nbsp;<br><ul><li>&lt;a<span style=""box-sizing: inherit; color: red;"">&nbsp;href<span style=""box-sizing: inherit; color: mediumblue;"">=""<i style=""box-sizing: inherit;"">url</i>""</span></span><span style=""box-sizing: inherit; color: mediumblue;"">&gt;</span><i style=""box-sizing: inherit; color: rgb(0, 0, 0); font-family: Consolas, &quot;courier new&quot;; font-size: 16px;"">linktext</i><span style=""box-sizing: inherit; font-family: Consolas, &quot;courier new&quot;; font-size: 16px; color: brown;""><span style=""box-sizing: inherit; color: mediumblue;"">&lt;</span>/a<span style=""box-sizing: inherit; color: mediumblue;"">&gt;&nbsp;</span></span></li><li>&lt;<span style=""color: rgb(165, 42, 42); font-family: Consolas, &quot;courier new&quot;; font-size: 16px;"">img</span><span style=""box-sizing: inherit; font-family: Consolas, &quot;courier new&quot;; font-size: 16px; color: red;"">&nbsp;src<span style=""box-sizing: inherit; color: mediumblue;"">=""<i style=""box-sizing: inherit;"">url</i>""</span>&nbsp;alt<span style=""box-sizing: inherit; color: mediumblue;"">=""<i style=""box-sizing: inherit;"">some_text</i>""</span>&nbsp;style<span style=""box-sizing: inherit; color: mediumblue;"">=""width:<em style=""box-sizing: inherit;"">width</em>;height:<em style=""box-sizing: inherit;"">height</em>;""</span></span><span style=""box-sizing: inherit; font-family: Consolas, &quot;courier new&quot;; font-size: 16px; color: mediumblue;"">&gt;</span></li><li><span style=""box-sizing: inherit; font-family: Consolas, &quot;courier new&quot;; font-size: 16px; color: mediumblue;"">&lt;p&gt; &lt;/p&gt;</span></li></ul><div><br></div></div>"
"140","57","0","XML and JSON","XML<br><ul><li>eXtensible Markup Language</li><li>Designed to store and transport data</li><li>Both human and machine readable</li><li>XML stores data in plain text format. This provides a software- and hardware-independent way of storing, transporting, and sharing data.</li><li>XML also makes it easier to expand or upgrade to new operating systems, new applications, or new browsers, without losing data.</li></ul>JSON<div><ul><li>JavaScript Object Notation</li><li>Syntax for storing and exchanging data</li><li>JSON is text, written with JS object notation</li><li>When exchanging data between a browser and a server, the data can only be text.</li></ul></div>"
"141","57","0","Roles","<ul><li>HTML defines content of web pages</li><li>CSS specifies the layout of web pages</li><li>JavaScript programs the behavior of the web pages</li></ul>"
"142","57","0","JavaScript","JavaScript<div><ul><li>Used to give functionality to HTML elements</li><li>var means variable, used to store data</li><li>If a form field is empty, this function alerts a message, and returns false, to prevent the form from being submitted</li><li>JS can be put in the &lt;head&gt;, &lt;body&gt;, and in a separate page that can be called&nbsp;<span style=""box-sizing: inherit; color: mediumblue;"">&lt;</span>script<span style=""box-sizing: inherit; color: red;"">&nbsp;src<span style=""box-sizing: inherit; color: mediumblue;"">=""myScript1.js""</span></span><span style=""box-sizing: inherit; color: mediumblue;"">&gt;</span><span style=""box-sizing: inherit; color: black; font-family: Consolas, &quot;courier new&quot;; font-size: 16px;""></span><span style=""box-sizing: inherit; font-family: Consolas, &quot;courier new&quot;; font-size: 16px; color: brown;""><span style=""box-sizing: inherit; color: mediumblue;"">&lt;</span>/script<span style=""box-sizing: inherit; color: mediumblue;"">&gt;</span></span></li></ul></div><div>JavaScript DOM Object</div><div><ul><li>When a page is loaded the browser creates a Document Object Model of the page</li><li>With the object model, JavaScript gets all the power it needs to create dynamic HTML</li><li>Defines HTML elements as objects</li></ul>Objects VS Arrays</div><div><ul><li>Objects use named indexes</li><li>Use objects when you want element names to be strings</li><li>Arrays use numbered indexes</li><li>Use arrays when you want element names to be numbers</li></ul>Common Objects</div><div><ul><li>Strings: var carname = ""Volvo XC60"";</li><li>Math: Math.random(), Math.ceil(), Math.floor()</li><li>For loops, while loops, if and else if loops</li></ul></div>"
"143","26","0","Create a table","Create TABLE CPI_study_log (<br>&nbsp;&nbsp;&nbsp; log_id int AUTO_INCREMENT,<br>&nbsp;&nbsp;&nbsp; user_id int,<br>&nbsp;&nbsp;&nbsp; begin_time int,<br>&nbsp;&nbsp;&nbsp; end_time int<br>);"
"144","26","0","STATS","<b>Normal distribution</b>- Distributed around a central value w/no bias left or right.&nbsp;<div><b>Spread</b>- Standard deviation is a typical measure of the spread data.&nbsp;</div><div><b>Standard Deviation</b>- Is the square root of the variance. So the variance is the average of </div><div>the square differences from the Mean. &nbsp;</div><div><b>F-Statistic</b>- Yields a probability(p-value) that differences are due to chance. </div><div>F= (between group variability)/ (Within group variability).&nbsp;</div><div><b>Interpreting Data</b>- 1. Come up w/ a hypothesis </div><div>2. Conduct Study(Users &amp; tasks-context, Procedure, Measures) </div><div>3. Interpret Results. (Mean, Distribution, Spread, F-statistic: basic measures)&nbsp;</div>"
"145","26","0","Function Validation","<div>Function checks whether the input is correct. If not, it displays a message until it is right.<br>function validateForm()</div><div>{<br>var x = document.forms[""myForm""][""fname""].value;<br>&nbsp;&nbsp;&nbsp; if(x=="""")</div><div>&nbsp;&nbsp; {<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; alert(""name must be filled out"");</div><div>&nbsp;&nbsp; }</div><div>}</div>"
"146","26","0","SQL Assignment Code","<div>/* How many minutes did you spend on walking 2017/02/15 before noon? */<br>SELECT duration, SUM(duration) FROM Activity_log WHERE log_timestamp </div><div>BETWEEN '20170215000000' AND '20170215120000' AND act_id = 1;</div><div><br>/* How many minutes did you spend on walking 2017/02/15*/<br>SELECT duration, SUM(duration) FROM Activity_log WHERE log_timestamp </div><div>LIKE '20170215%'AND act_id = 1;<br></div>"
"147","26","0","DATA V's","<li>Veracity- Data in Doubt (uncertainty due to data inconsistency &amp; incompleteness.)</li><li>Velocity- Data in Motion (streaming data)</li><li>Variety- Data in many forms (structured, unstructured, text, multimedia)</li>Volume- Data at Rest (Terabytes to exabytes of existing data to process)&nbsp;"
"148","26","0","Client Vs. Server","<div><span style=""width: auto; height: auto; font-weight: 700;""><u>client:&nbsp;</u></span><div><ul><li><b>browser</b></li><li>codes are visible</li><li>doesn't require server to create data</li></ul><div><span style=""width: auto; height: auto; font-weight: 700;"">Server</span>:&nbsp;</div><div><ul><li>codes are invisible in page source</li><li>provide data to display on &nbsp;browser,</li><li>not reside on browse</li></ul></div></div></div>"
"149","26","0","JS Math","Math.PI<div>Math.round(4.4) (4)</div><div>Math.round(4.7) (5)</div><div>Math.ceil(4.2) (5)</div><div>Math.floor(4.8) (4)</div><div>Math.min(0, 2, -2, 5, 10) (-2)</div><div>Math.max(0, 2, -2, 5, 10) (10)</div><div>Math.random(); (0-1)</div>"
"150","36","1",,"<head><script language=""Javascript"">var input 1=windoow.prompt(""Please Enter #1 Number"");var input 2=windoow.prompt(""Please Enter #2 Number"");var input 3=windoow.prompt(""Please Enter #3 Number"");document.write(""<p>Max is"" + findMax(input1,input2,input3)+""</p>"");function findMax(input1,input2,input3){return Math.max(input1,Math.max(input2,input3));}</script></head><body><h1>Testing a max function.</h1>system.out.print(</body>"
"151","36","1",NULL,NULL
"152","36","1",NULL,NULL
"153","39","1","<br>","/*Join*/SELECT Orders.OrderID, Customers.CustomerName, Orders.OrderDate FROM Orders INNER JOIN Customers ON Orders.CustomerID=Customers.CustomerID;"
"154","39","1","<br>","document.getElementById(""td4"").innerHTML = game_result;document.getElementById(""td4"").innerHTML = win_loss.toString();"
"155","39","1","<br>","CREATE TABLE Activity(act_id integer,act_name varchar(20),act_cal integer,UNIQUE (act_id));INSERT INTO Activity VALUES (1, 'walking', 60);INSERT INTO Activity VALUES (3, 'meditating', 5),(5, 'meditating', 5);"
"156","39","1","<br>","/* how many different kinds of activities did you do? */SELECT act_id, COUNT(DISTINCT act_id) AS activityCount FROM Activity_log;"
"157","39","1","<br>","<body><p id = ""p1_body"">Some sort of text</p><br>  <form>      <input type=""button"" value=""Go!"" onclick=""play()"" class=""buttons"">  </form>  <img src=""pic.jpg"" alt=""Description"" style=""width:550px;height:450px;""> <br>      Hey Look a Link: <a href=""resume.html"">This is the link</a> <br></body></html>"
"158","39","1",NULL,NULL
"159","3","0",,"2+2=4"
